"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2016","2016",2.15688458254454,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2016","2016",2.14950214405112,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2016","2016",1.61066543339439,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2016","2016",0.512039492687008,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2016","2016",0.31785011407771,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2016","2016",2.03473988489489,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2016","2016",1.18509821937496,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2016","2016",0.121073518531056,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2016","2016",0.176352032247093,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2016","2016",0.595188196830974,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2016","2016",0.877500000000372,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2016","2016",1.24821359239331,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2016","2016",0.808557161972674,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2016","2016",0.436242967851531,,
"PRT","Portugal","PCOREH_YTYPCT","Harmonised core inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2016","2016",0.167628672684657,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","IDX","Index","0","Units","2016","2016",0.856529554316999,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","IDX","Index","0","Units","2016","2016",0.883806106160145,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","IDX","Index","0","Units","2016","2016",0.910022846015777,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","IDX","Index","0","Units","2016","2016",0.925836528001305,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","IDX","Index","0","Units","2016","2016",0.936003477551391,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","IDX","Index","0","Units","2016","2016",0.942015339327129,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","IDX","Index","0","Units","2016","2016",0.939517845177025,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","IDX","Index","0","Units","2016","2016",0.935870678818944,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","IDX","Index","0","Units","2016","2016",0.956915171724334,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","IDX","Index","0","Units","2016","2016",0.963657559347524,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","IDX","Index","0","Units","2016","2016",0.983123091324495,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","IDX","Index","0","Units","2016","2016",0.999999989275552,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","IDX","Index","0","Units","2016","2016",1.01511911285605,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","IDX","Index","0","Units","2016","2016",1.03122021919415,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","IDX","Index","0","Units","2016","2016",1.04896949660465,,
"PRT","Portugal","PGDP","Gross domestic product, market prices, deflator","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","IDX","Index","0","Units","2016","2016",1.06690504023692,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2016","2016",2.12968944099388,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2016","2016",3.04569515802576,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2016","2016",2.42214206122875,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2016","2016",2.65159547495462,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2016","2016",-0.902648667582821,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2016","2016",1.39123026446972,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2016","2016",3.55415709445869,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2016","2016",2.77612326816005,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2016","2016",0.440110531576331,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2016","2016",-0.159719028306302,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2016","2016",0.507563194130566,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2016","2016",0.635833333332776,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2016","2016",1.55594014723119,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2016","2016",1.16762609872629,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2016","2016",0.29982107318391,,
"PRT","Portugal","CPIH_YTYPCT","Harmonised headline inflation","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2016","2016",0.160694649156174,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units",,,0.804619415077062,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units",,,0.796697220760242,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units",,,0.730485427146717,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units",,,0.683982339822683,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units",,,0.719800423489554,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units",,,0.755043518257105,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units",,,0.719158754470168,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units",,,0.778006210395884,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units",,,0.753297658306669,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units",,,0.753695140645586,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units",,,0.901451643908024,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units",,,0.904281526915114,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units",,,0.887107173889517,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units",,,0.847324485146496,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units",,,0.893348371188594,,
"PRT","Portugal","EXCHUD","Exchange rate, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units",,,0.919216386222473,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,7.58184714542062,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.64733959133577,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,7.96381807830986,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.55207039384237,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.43160638525727,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,10.7702186377154,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.6771979919864,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,15.5264184594805,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,16.1833440563146,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,13.8936863407376,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,12.4442391257272,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,11.0664265609687,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,8.86735607849524,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,6.99365516186981,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,6.46305127887032,,
"PRT","Portugal","UNR","Unemployment rate","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,11.6148900158499,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,1.2444575269488,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,1.2560579071858,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,1.37078516003984,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,1.46828661089826,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,1.39249703126884,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1.32602978040274,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1.3914536249151,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1.28572886272022,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1.3278061485171,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1.32872899356178,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1.10943705837523,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1.10618318210928,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1.12933555218069,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1.18109195207324,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units",,,1.1194925765421,,
"PRT","Portugal","EXCH","Exchange rate, USD per national currency","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units",,,1.08794250393964,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2016","2016",2.18504893310357,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2016","2016",7.55939765233687,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2016","2016",5.59847595608449,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2016","2016",2.23118932617543,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2016","2016",-9.49540214638708,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2016","2016",7.80111911408108,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2016","2016",-6.18079308739139,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2016","2016",-6.27645424278398,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2016","2016",4.68059486833742,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2016","2016",7.92076260506977,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2016","2016",8.04989252124456,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2016","2016",5.01220863829703,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2016","2016",8.10221010996802,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2016","2016",5.73111895325854,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2016","2016",5.26804507976843,,
"PRT","Portugal","MGSV_ANNPCT","Imports of goods and services, volume, growth (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2016","2016",-13.2680428304517,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units",,,158552704000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units",,,166260469000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units",,,175483401000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units",,,179102781000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units",,,175416437000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units",,,179610779000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units",,,176096171000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units",,,168295569000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units",,,170492269000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units",,,173053691000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units",,,179713159000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units",,,186489811000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units",,,195947210000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units",,,204304761000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units",,,212319328000,,
"PRT","Portugal","GDP","Gross domestic product, nominal value, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units",,,195748317056.151,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","IDX","Index","0","Units","2016","2016",0.996602412937631,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","IDX","Index","0","Units","2016","2016",1.03471374334748,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","IDX","Index","0","Units","2016","2016",1.0494392817384,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","IDX","Index","0","Units","2016","2016",1.10347638348807,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","IDX","Index","0","Units","2016","2016",1.00059174279127,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","IDX","Index","0","Units","2016","2016",1.04805823629409,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","IDX","Index","0","Units","2016","2016",1.12227289769686,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","IDX","Index","0","Units","2016","2016",1.13337414161533,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","IDX","Index","0","Units","2016","2016",1.10356720937245,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","IDX","Index","0","Units","2016","2016",1.0799395818173,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","IDX","Index","0","Units","2016","2016",1.03300789457539,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","IDX","Index","0","Units","2016","2016",1.00000001372697,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","IDX","Index","0","Units","2016","2016",1.03793519456958,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","IDX","Index","0","Units","2016","2016",1.06221555884017,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","IDX","Index","0","Units","2016","2016",1.06080917325932,,
"PRT","Portugal","PMGS","Imports of goods and services, deflator (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","IDX","Index","0","Units","2016","2016",1.04543129671309,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",311195511003.35,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",316252543411.646,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",324179666268.965,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",325214605247.657,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",315061144764.864,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",320535728534.118,,
